Date,Open,High,Low,Close,Volume,Adj Close
2012-01-03,4069.899902,4108.100098,4069.100098,4101.200195,0,4101.200195
2012-01-04,4124.100098,4202.399902,4123.899902,4187.799805,0,4187.799805
2012-01-05,4179.399902,4179.399902,4131.700195,4142.700195,0,4142.700195
2012-01-06,4140.299805,4144.100098,4107.799805,4108.5,0,4108.5
2012-01-09,4115.399902,4129.0,4088.6999509999996,4105.399902,0,4105.399902
2012-01-10,4114.200195,4154.299805,4114.200195,4152.200195,0,4152.200195
2012-01-11,4160.899902,4202.299805,4160.899902,4187.5,0,4187.5
2012-01-12,4190.5,4196.5,4167.100098,4181.0,0,4181.0
2012-01-13,4190.399902,4203.600098,4185.299805,4195.899902,0,4195.899902
2012-01-17,4159.600098,4215.600098,4158.799805,4215.600098,0,4215.600098
2012-01-18,4216.799805,4228.700195,4200.600098,4217.899902,0,4217.899902
2012-01-19,4228.200195,4258.399902,4214.799805,4214.799805,0,4214.799805
2012-01-20,4222.200195,4250.600098,4220.100098,4239.600098,0,4239.600098
2012-01-23,4236.299805,4238.600098,4223.899902,4225.100098,0,4225.100098
2012-01-24,4228.399902,4249.399902,4218.399902,4224.200195,0,4224.200195
2012-01-25,4227.700195,4271.5,4227.299805,4271.299805,0,4271.299805
2012-01-27,4276.700195,4315.600098,4276.700195,4288.399902,0,4288.399902
2012-01-30,4286.700195,4294.700195,4264.5,4272.700195,0,4272.700195
2012-01-31,4270.700195,4287.399902,4261.100098,4262.700195,0,4262.700195
2012-02-01,4258.899902,4264.399902,4225.700195,4225.700195,0,4225.700195
2012-02-02,4242.5,4284.799805,4241.100098,4267.799805,0,4267.799805
2012-02-03,4271.600098,4275.5,4248.899902,4251.200195,0,4251.200195
2012-02-06,4267.0,4310.5,4265.799805,4296.0,0,4296.0
2012-02-07,4290.5,4312.0,4269.299805,4274.200195,0,4274.200195
2012-02-08,4268.799805,4294.299805,4268.799805,4290.700195,0,4290.700195
2012-02-09,4283.399902,4283.700195,4244.899902,4282.899902,0,4282.899902
2012-02-10,4280.299805,4288.600098,4245.299805,4245.299805,0,4245.299805
2012-02-13,4244.899902,4289.700195,4244.899902,4285.100098,0,4285.100098
2012-02-14,4279.299805,4280.600098,4234.0,4242.799805,0,4242.799805
2012-02-15,4242.0,4258.899902,4225.100098,4253.399902,0,4253.399902
2012-02-16,4243.200195,4243.200195,4170.200195,4181.899902,0,4181.899902
2012-02-17,4192.700195,4214.5,4187.799805,4195.899902,0,4195.899902
2012-02-20,4213.700195,4256.100098,4209.600098,4256.100098,0,4256.100098
2012-02-21,4258.600098,4298.5,4245.399902,4291.200195,0,4291.200195
2012-02-22,4288.399902,4305.5,4274.799805,4293.100098,0,4293.100098
2012-02-23,4291.899902,4293.200195,4265.899902,4286.200195,0,4286.200195
2012-02-24,4288.0,4307.5,4283.799805,4306.799805,0,4306.799805
2012-02-27,4296.299805,4300.100098,4257.799805,4267.399902,0,4267.399902
2012-02-28,4268.0,4285.200195,4257.299805,4262.700195,0,4262.700195
2012-02-29,4269.200195,4318.799805,4269.200195,4298.5,0,4298.5
2012-03-01,4291.0,4291.0,4248.0,4255.5,0,4255.5
