Date,Open,High,Low,Close,Volume,Adj Close
2011-11-15,8546.990234,8584.299805,8527.629883,8541.929688,80200,8541.929688
2011-11-16,8546.75,8567.639648,8459.299805,8463.160156,95400,8463.160156
2011-11-17,8421.879883,8491.820312,8400.219727,8479.629883,113000,8479.629883
2011-11-18,8374.160156,8398.799805,8359.599609,8374.910156,108600,8374.910156
2011-11-21,8349.049805,8375.599609,8343.929688,8348.269531,89800,8348.269531
2011-11-22,8263.860352,8350.349609,8261.009766,8314.740234,112200,8314.740234
2011-11-24,8189.419922,8212.950195,8157.390137,8165.180176000001,109800,8165.180176000001
2011-11-25,8138.189941,8199.669922,8135.790039,8160.009765999999,111400,8160.009765999999
2011-11-28,8269.910156,8322.009766,8259.709961,8287.490234,102400,8287.490234
2011-11-29,8371.009766,8477.820312,8351.379883,8477.820312,115800,8477.820312
2011-11-30,8407.629883,8435.339844,8361.69043,8434.610352,126600,8434.610352
2011-12-01,8581.200195,8653.879883,8577.089844,8597.379883,147800,8597.379883
2011-12-02,8603.230469,8643.75,8591.929688,8643.75,101000,8643.75
2011-12-05,8697.780273,8704.480469,8668.040039,8695.980469,91200,8695.980469
2011-12-06,8644.969727,8671.540039,8571.089844,8575.160156,107800,8575.160156
2011-12-07,8629.19043,8729.80957,8614.209961,8722.169922,132600,8722.169922
2011-12-08,8664.349609,8688.80957,8625.19043,8664.580078,127800,8664.580078
2011-12-09,8521.330078,8576.679688,8503.030273,8536.459961,199800,8536.459961
2011-12-12,8652.980469,8682.469727,8633.349609,8653.820312,101000,8653.820312
2011-12-13,8535.519531,8594.320312,8518.799805,8552.80957,113200,8552.80957
2011-12-14,8513.769531,8540.570312,8486.370117,8519.129883,98400,8519.129883
2011-12-15,8449.049805,8455.320312,8374.25,8377.370117,103200,8377.370117
2011-12-16,8416.209961,8433.179688,8390.980469,8401.719727,105000,8401.719727
2011-12-19,8363.389648,8364.929688,8272.259766,8296.120117,95000,8296.120117
2011-12-20,8318.030273,8354.900391,8317.730469,8336.480469,80000,8336.480469
2011-12-21,8442.740234,8471.110352,8440.889648,8459.980469,90800,8459.980469
2011-12-22,8429.540039,8436.589844,8383.959961,8395.160156,83800,8395.160156
2011-12-26,8504.459961,8516.530273,8477.370117,8479.339844,61400,8479.339844
2011-12-27,8443.0,8458.259766,8428.530273,8440.55957,51400,8440.55957
2011-12-28,8426.089844,8456.660156,8414.900391,8423.620117,70800,8423.620117
2011-12-29,8367.709961,8404.889648,8330.870117,8398.889648,66400,8398.889648
2011-12-30,8434.900391,8455.349609,8415.55957,8455.349609,57600,8455.349609
2012-01-04,8549.540039,8581.450195,8547.700195,8560.110352,106000,8560.110352
2012-01-05,8515.660156,8519.160156,8481.830078,8488.709961,77600,8488.709961
2012-01-06,8488.980469,8488.980469,8349.330078,8390.349609,101400,8390.349609
2012-01-10,8422.990234,8450.589844,8405.179688,8422.259766,112400,8422.259766
2012-01-11,8440.959961,8463.719727,8426.030273,8447.879883,106200,8447.879883
2012-01-12,8423.099609,8426.830078,8360.330078,8385.589844,84800,8385.589844
2012-01-13,8471.099609,8509.759766,8458.679688,8500.019531,109800,8500.019531
2012-01-16,8409.790039,8409.790039,8352.230469,8378.360352,76400,8378.360352
2012-01-17,8420.120117,8475.660156,8413.219727,8466.400391,85400,8466.400391
2012-01-18,8458.290039,8595.780273,8446.089844,8550.580078,136200,8550.580078
2012-01-19,8596.679688,8668.94043,8596.679688,8639.679688,125000,8639.679688
2012-01-20,8751.179688,8791.389648,8725.320312,8766.360352,177600,8766.360352
2012-01-23,8753.910156,8795.269531,8744.540039,8765.900391,119800,8765.900391
2012-01-24,8815.360352,8825.089844,8768.509766,8785.330078,111000,8785.330078
2012-01-25,8842.009766,8911.620117,8816.089844,8883.69043,132400,8883.69043
2012-01-26,8890.490234,8894.599609,8834.929688,8849.469727,122200,8849.469727
2012-01-27,8851.019531,8886.019531,8810.889648,8841.219727,133200,8841.219727
2012-01-30,8803.790039,8832.480469,8774.230469,8793.049805,98000,8793.049805
2012-01-31,8781.44043,8836.679688,8776.650391,8802.509766,138000,8802.509766
2012-02-01,8789.05957,8830.280273,8780.099609,8809.790039,127200,8809.790039
2012-02-02,8865.280273,8893.219727,8849.25,8876.820312,157800,8876.820312
2012-02-03,8849.169922,8877.570312,8825.980469,8831.929688,157400,8831.929688
2012-02-06,8939.990234,8949.320312,8916.94043,8929.200195,143200,8929.200195
2012-02-07,8904.160156,8928.44043,8887.19043,8917.519531,129200,8917.519531
2012-02-08,8971.879883,9015.589844,8956.780273,9015.589844,157400,9015.589844
2012-02-09,8996.129883,9018.490234,8942.870117,9002.240234,178200,9002.240234
