Date,Open,High,Low,Close,Volume,Adj Close
2015-08-03,5134.339844,5143.080078,5082.319824,5115.379883,1790080000,5115.379883
2015-08-04,5110.959961,5125.899902,5092.459961,5105.549805,1819700000,5105.549805
2015-08-05,5132.77002,5175.259765999999,5131.859863000001,5139.939941,2041490000,5139.939941
2015-08-06,5146.629883,5149.930176,5035.410156,5056.439941,2290950000,5056.439941
2015-08-07,5043.970215,5055.560059,5006.149902,5043.540039,2008360000,5043.540039
2015-08-10,5081.720215,5112.470215,5081.109863000001,5101.799805,1784930000,5101.799805
2015-08-11,5069.160156,5089.330078,5013.450195,5036.790039,1912340000,5036.790039
2015-08-12,4994.52002,5055.75,4945.790039,5044.390136999999,2089460000,5044.390136999999
2015-08-13,5050.939941,5071.459961,5029.609863000001,5033.560059,1632340000,5033.560059
2015-08-14,5025.919922,5051.890136999999,5012.609863000001,5048.240234000001,1487630000,5048.240234000001
2015-08-17,5032.339844,5092.689941,5022.419922,5091.700195,1510790000,5091.700195
2015-08-18,5082.169922,5085.140136999999,5054.970215,5059.350098,1501540000,5059.350098
2015-08-19,5039.029785,5060.930176,4992.850098,5019.049805,1785420000,5019.049805
2015-08-20,4973.490234000001,4986.509765999999,4877.490234000001,4877.490234000001,2087000000,4877.490234000001
2015-08-21,4801.040039,4856.75,4706.040039,4706.040039,2768540000,4706.040039
2015-08-24,4351.609863000001,4694.899902,4292.140136999999,4526.25,3508840000,4526.25
2015-08-25,4687.27002,4689.540039,4506.100098,4506.490234000001,2612800000,4506.490234000001
2015-08-26,4633.509765999999,4703.970215,4530.029785,4697.540039,2631660000,4697.540039
2015-08-27,4761.049805,4818.709961,4721.790039,4812.709961,2358880000,4812.709961
2015-08-28,4792.109863000001,4836.779785,4788.379883,4828.319824,1936540000,4828.319824
2015-08-31,4798.680176,4824.609863000001,4763.419922,4776.509765999999,1839010000,4776.509765999999
2015-09-01,4673.609863000001,4722.129883,4614.910156,4636.100098,2253750000,4636.100098
2015-09-02,4704.419922,4749.97998,4659.410156,4749.97998,1929080000,4749.97998
2015-09-03,4763.100098,4800.180176,4721.910156,4733.5,1803320000,4733.5
2015-09-04,4670.350098,4712.669922,4657.819824,4683.919922,1574720000,4683.919922
2015-09-08,4769.720215,4815.040039,4754.890136999999,4811.930176,1765600000,4811.930176
2015-09-09,4856.27002,4862.879883,4746.72998,4756.529785,1963750000,4756.529785
2015-09-10,4749.959961,4826.330078,4746.52002,4796.25,1845770000,4796.25
2015-09-11,4770.72998,4822.339844,4763.149902,4822.339844,1686190000,4822.339844
2015-09-14,4831.97998,4832.0,4791.080078,4805.759765999999,1467740000,4805.759765999999
2015-09-15,4819.319824,4872.350098,4802.089844,4860.52002,1587460000,4860.52002
2015-09-16,4860.430176,4893.439941,4848.149902,4889.240234000001,1666380000,4889.240234000001
2015-09-17,4884.109863000001,4960.870117,4880.5,4893.950195,1891510000,4893.950195
2015-09-18,4828.709961,4878.709961,4819.089844,4827.22998,3272150000,4827.22998
2015-09-21,4851.97998,4881.459961,4795.910156,4828.950195,2021530000,4828.950195
2015-09-22,4762.290039,4776.279785,4716.910156,4756.720215,2042880000,4756.720215
2015-09-23,4764.689941,4780.640136999999,4735.129883,4752.740234000001,1606330000,4752.740234000001
2015-09-24,4717.890136999999,4746.209961,4670.120117,4734.47998,1995820000,4734.47998
2015-09-25,4782.410156,4785.220215,4659.47998,4686.5,2050530000,4686.5
2015-09-28,4665.060059,4665.209961,4529.410156,4543.970215,2387610000,4543.970215
2015-09-29,4551.040039,4596.060059,4487.060059,4517.319824,2293450000,4517.319824
2015-09-30,4574.379883,4620.160156,4559.180176,4620.160156,2398350000,4620.160156
