Date,Open,High,Low,Close,Volume,Adj Close
2013-05-01,5187.299805,5188.100098,5159.600098,5166.200195,0,5166.200195
2013-05-02,5166.200195,5166.200195,5117.399902,5130.0,0,5130.0
2013-05-03,5130.0,5183.200195,5126.5,5129.5,0,5129.5
2013-05-06,5146.700195,5201.299805,5145.5,5156.200195,0,5156.200195
2013-05-07,5162.700195,5166.700195,5118.899902,5143.700195,0,5143.700195
2013-05-08,5152.399902,5201.899902,5150.399902,5199.799805,0,5199.799805
2013-05-09,5194.200195,5211.5,5182.299805,5198.399902,0,5198.399902
2013-05-10,5200.0,5242.5,5198.200195,5206.100098,0,5206.100098
2013-05-13,5203.5,5219.200195,5190.200195,5210.299805,0,5210.299805
2013-05-14,5210.299805,5227.100098,5207.100098,5221.0,0,5221.0
2013-05-15,5222.299805,5249.600098,5168.5,5191.700195,0,5191.700195
2013-05-16,5191.700195,5211.600098,5156.799805,5165.700195,0,5165.700195
2013-05-17,5175.600098,5194.899902,5168.600098,5180.799805,0,5180.799805
2013-05-20,5187.200195,5246.899902,5187.200195,5209.0,0,5209.0
2013-05-21,5207.799805,5207.799805,5160.600098,5180.100098,0,5180.100098
2013-05-22,5187.5,5203.399902,5154.0,5165.399902,0,5165.399902
2013-05-23,5160.200195,5160.200195,5058.600098,5062.399902,0,5062.399902
2013-05-24,5062.399902,5083.5,4954.899902,4983.5,0,4983.5
2013-05-27,4983.799805,4983.899902,4931.200195,4959.899902,0,4959.899902
2013-05-28,4959.100098,4981.299805,4950.100098,4970.700195,0,4970.700195
2013-05-29,4970.700195,4993.200195,4960.299805,4974.700195,0,4974.700195
2013-05-30,4974.700195,4974.700195,4897.899902,4930.700195,0,4930.700195
2013-05-31,4942.200195,4962.899902,4922.799805,4926.600098,0,4926.600098
2013-06-03,4926.600098,4933.299805,4888.299805,4888.299805,0,4888.299805
2013-06-04,4888.299805,4907.200195,4864.700195,4900.799805,0,4900.799805
2013-06-05,4900.799805,4900.799805,4831.100098,4835.200195,0,4835.200195
2013-06-06,4832.0,4832.0,4778.100098,4781.200195,0,4781.200195
2013-06-07,4781.200195,4783.299805,4732.299805,4737.700195,0,4737.700195
2013-06-11,4737.700195,4758.399902,4735.399902,4757.100098,0,4757.100098
2013-06-12,4757.100098,4757.100098,4710.0,4724.5,0,4724.5
2013-06-13,4724.5,4724.5,4658.600098,4695.799805,0,4695.799805
2013-06-14,4695.799805,4792.600098,4695.799805,4791.799805,0,4791.799805
2013-06-17,4773.200195,4825.899902,4743.299805,4825.899902,0,4825.899902
2013-06-18,4825.899902,4825.899902,4767.5,4814.399902,0,4814.399902
2013-06-19,4814.399902,4861.399902,4814.399902,4861.399902,0,4861.399902
2013-06-20,4861.399902,4861.399902,4729.0,4758.399902,0,4758.399902
2013-06-21,4758.100098,4758.100098,4683.299805,4738.799805,0,4738.799805
2013-06-24,4738.799805,4738.799805,4662.299805,4669.100098,0,4669.100098
2013-06-25,4669.100098,4688.200195,4632.299805,4656.0,0,4656.0
2013-06-26,4656.0,4749.700195,4656.0,4731.700195,0,4731.700195
2013-06-27,4731.700195,4830.5,4731.700195,4811.299805,0,4811.299805
2013-06-28,4811.299805,4833.399902,4795.600098,4802.600098,0,4802.600098
