Date,Open_nse,High_nse,Low_nse,Close_nse,Volume_nse,Adj Close_nse,Daily Return_nse,MA_5_nse,MA_10_nse,MA_15_nse,MA_20_nse,EMA_5_nse,EMA_10_nse,EMA_15_nse,EMA_20_nse,Open_dji,High_dji,Low_dji,Close_dji,Volume_dji,Adj Close_dji,Daily Return_dji,MA_5_dji,MA_10_dji,MA_15_dji,MA_20_dji,EMA_5_dji,EMA_10_dji,EMA_15_dji,EMA_20_dji,Open_ftse,High_ftse,Low_ftse,Close_ftse,Volume_ftse,Adj Close_ftse,Daily Return_ftse,MA_5_ftse,MA_10_ftse,MA_15_ftse,MA_20_ftse,EMA_5_ftse,EMA_10_ftse,EMA_15_ftse,EMA_20_ftse,Open_aus,High_aus,Low_aus,Close_aus,Volume_aus,Adj Close_aus,Daily Return_aus,MA_5_aus,MA_10_aus,MA_15_aus,MA_20_aus,EMA_5_aus,EMA_10_aus,EMA_15_aus,EMA_20_aus,Open_hsi,High_hsi,Low_hsi,Close_hsi,Volume_hsi,Adj Close_hsi,Daily Return_hsi,MA_5_hsi,MA_10_hsi,MA_15_hsi,MA_20_hsi,EMA_5_hsi,EMA_10_hsi,EMA_15_hsi,EMA_20_hsi,Open_nikkei,High_nikkei,Low_nikkei,Close_nikkei,Volume_nikkei,Adj Close_nikkei,Daily Return_nikkei,MA_5_nikkei,MA_10_nikkei,MA_15_nikkei,MA_20_nikkei,EMA_5_nikkei,EMA_10_nikkei,EMA_15_nikkei,EMA_20_nikkei,Open_nasdaq,High_nasdaq,Low_nasdaq,Close_nasdaq,Volume_nasdaq,Adj Close_nasdaq,Daily Return_nasdaq,MA_5_nasdaq,MA_10_nasdaq,MA_15_nasdaq,MA_20_nasdaq,EMA_5_nasdaq,EMA_10_nasdaq,EMA_15_nasdaq,EMA_20_nasdaq,Open_sanghai,High_sanghai,Low_sanghai,Close_sanghai,Volume_sanghai,Adj Close_sanghai,Daily Return_sanghai,MA_5_sanghai,MA_10_sanghai,MA_15_sanghai,MA_20_sanghai,EMA_5_sanghai,EMA_10_sanghai,EMA_15_sanghai,EMA_20_sanghai
2014-05-23,7306.5,7381.0,7293.899901999999,7367.100098000001,259600.0,7367.100098000001,0.012464982301903405,7287.0899414,7199.334960900002,7038.613281333334,6961.482446349997,7277.51373563907,7181.185436752423,7101.85223442105,7039.472629009981,16544.490234,16613.070312,16544.490234,16606.269531,61340000.0,16606.269531,0.003819690934340425,16513.715820200003,16553.1581054,16541.06673166667,16537.635497999985,16543.681233712137,16535.159918943657,16527.358040807827,16515.611969288202,6820.600098000001,6825.5,6793.5,6815.799805,485846000.0,6815.799805,-0.0007037933511757632,6820.800000200002,6840.4099611,6831.6932944,6811.004980499999,6822.822339010577,6823.229228711802,6812.07715328248,6797.587153105848,5479.899902,5507.399902,5479.899902,5492.799805,586860000.0,5492.799805,0.002354039896840243,5445.339941399998,5465.959960900001,5465.106608066667,5469.7649659,5466.346044547742,5464.024326397517,5463.458045734251,5461.234448577248,23010.449219,23010.449219,22922.349609,22965.859375,1334666800.0,22965.859375,0.0005271297218123472,22859.063672,22693.5847656,22441.28111980001,22406.296874999993,22856.457142963744,22706.621454444165,22616.91877022498,22562.845853832467,14411.099609,14528.040038999998,14404.799805,14462.169922,142400.0,14462.169922,0.00867496892210573,14184.764062600001,14229.933984499989,14240.745312599996,14270.307031399998,14274.995956105931,14247.203460228855,14257.904833994244,14277.56990850503,4159.779785,4186.580078,4148.299805,4185.810059,1536610000.0,4185.810059,0.007575262540317151,4138.878027600002,4122.892993300004,4109.252669399996,4109.1320068999985,4145.832148585613,4128.055986903904,4121.367540742321,4119.954447564179,2034.57,2034.57,2034.57,2034.57,0.0,2034.57,0.00657006169327512,2018.8220000000006,2029.7090000000007,2025.931333333334,2026.6355000000015,2025.3411712906748,2026.1849417821898,2029.4455188211462,2033.0235182310676
2014-05-26,7428.75,7504.0,7269.049805,7359.049805,273200.0,7359.049805,-0.0010927356616461381,7306.1899414,7233.814941400003,7082.5932618000015,6990.297436599996,7304.692425426046,7213.524412936531,7134.00201782998,7069.910595606867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5492.799805,5512.899902,5492.799805,5512.799805,437616700.0,5512.799805,0.003641130336079934,5466.0999023999975,5472.399951200001,5468.479915400001,5468.59995125,5481.830631365162,5472.892595255224,5469.625776834856,5466.145679295038,23055.470703,23086.980469,22898.779297,22963.179688,921743100.0,22963.179688,-0.0001166813292828861,22910.799609600002,22763.7417969,22488.11510420001,22426.315820349995,22892.031324642496,22753.268406163927,22660.201487534647,22600.975203517417,14592.599609,14602.519531,14531.320312,14602.519531,106900.0,14602.519531,0.009704602404546403,14303.9798828,14275.23398449999,14250.412630266663,14278.97001965,14384.170481070621,14311.806382373254,14300.981760457486,14308.519193807813,,,,,,,,,,,,,,,,2041.48,2041.48,2041.48,2041.48,0.0,2041.48,0.0033962950402297576,2026.0820000000003,2028.5700000000008,2026.873333333334,2025.8580000000015,2030.7207808604498,2028.9658614727743,2030.9498336254762,2033.8289572596298
2014-05-27,7363.100098000001,7372.950195,7274.75,7318.0,168600.0,7318.0,-0.005578139309793673,7314.6899414,7254.739941400003,7122.773274800001,7018.134936599997,7309.128283617363,7232.519974287647,7157.0018201148805,7093.539594322169,16607.419922,16688.689453,16607.419922,16675.5,80870000.0,16675.5,0.0041689356463088245,16546.4439452,16551.1610351,16550.730012933334,16548.973486299983,16587.620822474757,16560.676297366717,16545.875815110012,16530.84008639407,6815.799805,6857.100098000001,6815.399901999999,6844.899901999999,585487200.0,6844.899901999999,0.0042695058294774935,6820.859961,6839.7199708,6833.1932944,6818.964965849998,6830.181526673718,6827.169351134051,6816.180002572486,6802.0933127482385,5512.799805,5529.5,5506.700195,5511.700195,466450000.0,5511.700195,-0.00019946488878519464,5484.3599609999965,5473.749951200001,5470.499934933334,5469.8549561,5491.787152576774,5479.948522495147,5474.885087456415,5470.4843999407785,22953.119141,22984.460938,22886.460938,22944.300781,886165500.0,22944.300781,-0.0008221381906384773,22932.7238282,22822.9337891,22552.646484400007,22462.35439454999,22909.454476761664,22788.001565325034,22695.713972867394,22633.67467603155,14589.790038999998,14744.160156,14588.679688,14636.519531,129400.0,14636.519531,0.0023283653158499007,14416.233789,14296.341894599991,14262.346614599996,14296.38447275,14468.28683104708,14370.845136808108,14342.924057886657,14339.758875703092,4206.439941,4237.069824,4204.720215,4237.069824,1812330000.0,4237.069824,0.01224608003647587,4161.1299806000015,4132.213989400004,4115.853320399996,4117.265502999999,4176.244707057075,4147.8766845959435,4135.8303491140805,4131.108795136806,2034.56,2034.56,2034.56,2034.56,0.0,2034.56,-0.003389697670317604,2031.3700000000003,2026.9530000000009,2027.3080000000007,2025.7600000000016,2032.0005205736331,2029.9829775730084,2031.4011056446864,2033.8985850559309
2014-05-28,7324.950195,7344.75,7302.600098000001,7329.649901999999,175600.0,7329.649901999999,0.0015919516261273525,7330.0399414,7276.829931600003,7167.913281266668,7048.854931699997,7315.968823078241,7250.1799611952865,7178.582875107612,7116.027527125855,16674.980469,16674.980469,16620.220703,16633.179688,62480000.0,16633.179688,-0.002537873646967115,16598.217968800003,16542.9350586,16566.207356733335,16553.864013649985,16602.80711098317,16573.858732048102,16556.788814383293,16540.587112160985,6844.899901999999,6855.799805,6833.600098000001,6851.200195,577490600.0,6851.200195,0.000920436104282496,6830.7,6837.5299805,6836.699967533334,6826.514965849999,6837.1877494491455,6831.538595478952,6820.557531947626,6806.770331049606,5511.700195,5541.700195,5511.700195,5527.200195,523145200.0,5527.200195,0.002812199403382065,5504.879980399997,5476.8199707,5476.593294266667,5471.75996095,5503.591500051182,5488.539735691396,5481.42448498491,5475.886124269959,23023.820312,23204.939453,22949.859375,23080.029297,1877920600.0,23080.029297,0.005915565581863236,22981.4257814,22872.659765700002,22641.564453133342,22509.72939454999,22966.312750174442,22841.097516663744,22743.75347555973,22676.18675541204,14646.929688,14717.290038999998,14608.540038999998,14670.950195,120100.0,14670.950195,0.002352380559263123,14541.989843599998,14322.86093749999,14304.846614599996,14315.520459049998,14535.841285698052,14425.409692948168,14383.927390132341,14371.302326280646,4234.959961,4238.169922,4216.890136999999,4225.080078,1785140000.0,4225.080078,-0.002829725847822151,4186.767968800002,4141.705005000003,4125.474658266664,4123.342504949998,4192.523164038051,4161.913665236999,4146.986580724792,4140.058805700113,2050.23,2050.23,2050.23,2050.23,0.0,2050.23,0.007701910978295201,2036.4260000000002,2027.1850000000009,2029.9846666666674,2028.097000000002,2038.0770137157554,2033.6642543908708,2033.7547230175949,2035.4540524636438
2014-05-29,7316.600098000001,7325.399901999999,7224.399901999999,7235.649901999999,241100.0,7235.649901999999,-0.012824623448160932,7321.8899414,7288.079931600003,7206.299934866668,7075.817431699997,7289.195849385494,7247.5381322444655,7185.7162664139,7127.420701201882,16637.740234,16698.740234,16620.429688,16698.740234,55500000.0,16698.740234,0.003941552200467102,16631.3539062,16551.412011700002,16578.220768200004,16559.75903314999,16634.784818655447,16596.564459705016,16574.532763406452,16555.649869382414,6851.200195,6882.100098000001,6848.100098000001,6871.299805,403366600.0,6871.299805,0.002933735612435928,6840.759961000001,6836.809961000001,6841.6932944,6831.584960999998,6848.558434632763,6838.767906308593,6826.900322826159,6812.916200170694,5527.200195,5528.5,5503.600098,5519.5,445007400.0,5519.5,-0.0013931456665828845,5512.799999999997,5477.6899902000005,5479.439973933333,5475.2949707,5508.894333367454,5494.16887466386,5486.183930147787,5480.039979811779,23103.310547,23209.259766,22968.099609,23010.140625,1656947000.0,23010.140625,-0.0030281015288435853,22992.7019532,22900.5878907,22719.76588540001,22537.54189454999,22980.922041782964,22871.832627329575,22777.051922112198,22707.993317863293,14585.639647999998,14714.950195,14574.019531,14681.719727000002,122000.0,14681.719727000002,0.0007340718806114754,14610.7757812,14361.21191409999,14339.375911533329,14334.400927799998,14584.467432798701,14472.01151739472,14421.151483958294,14400.867092566927,4238.040039,4247.950195,4228.959961,4247.950195,1714000000.0,4247.950195,0.005412942850263391,4210.050000000002,4156.437036200003,4137.49334313333,4130.012011749999,4210.998841025367,4177.556670668638,4159.607047851717,4150.334554824818,2040.59,2040.59,2040.59,2040.59,0.0,2040.59,-0.004701911492856925,2040.286,2028.7470000000008,2031.6726666666675,2029.1095000000018,2038.9146758105035,2034.9234808688834,2034.6091344123652,2035.943217228269
2014-05-30,7254.850098000001,7272.5,7118.450195,7229.950195,312200.0,7229.950195,-0.0007877256469281946,7294.459960799999,7290.774951100003,7231.043294200002,7102.574951199998,7269.4472979236625,7244.340325466581,7191.245516266697,7137.185854549584,16697.330078,16721.220703,16648.849609,16717.169922,105190000.0,16717.169922,0.0011036573862306387,16666.171875000004,16578.447949200003,16589.300716133337,16567.67407219999,16662.2465197703,16618.49272559998,16592.36242719651,16571.03324449844,6871.299805,6874.299805,6832.0,6844.5,1174009700.0,6844.5,-0.003900252610211874,6845.5399414,6837.1699708,6842.039974066666,6834.809960999997,6847.205623088509,6839.810105162476,6829.100284520524,6815.924271858781,5519.5,5525.100098,5492.5,5492.5,1072302700.0,5492.5,-0.004891747440891381,5512.7400389999975,5479.039990200001,5481.553320266667,5477.0149658,5503.429555578303,5493.8654429064745,5486.973439719135,5481.226687972174,23074.789062,23178.599609,22993.710938,23081.650391,2139412000.0,23081.650391,0.0031077500640002143,23015.860156400002,22937.4619142,22801.009895866675,22584.925878949995,23014.498158188642,22909.98131169345,22815.126783622687,22743.581155442316,14707.660156,14741.099609,14591.620116999999,14632.379883000001,175300.0,14632.379883000001,-0.0033606311057187144,14644.8177734,14414.79091799999,14368.228580799994,14341.763427799999,14600.438249532468,14501.169402087848,14447.555065936973,14422.916742396146,4251.490234000001,4252.080078,4221.950195,4242.620117,1903660000.0,4242.620117,-0.0012547411705234879,4227.706054600002,4173.770044000003,4150.234684266663,4135.7705078499985,4221.539266350245,4189.38638819592,4169.983692533151,4159.123949068612,2039.21,2039.21,2039.21,2039.21,0.0,2039.21,-0.0006762749988973304,2041.214,2030.0180000000007,2033.5440000000008,2029.7520000000018,2039.0131172070023,2035.702847985468,2035.184243654452,2036.254354879783
2014-06-02,7264.049805,7368.600098000001,7239.5,7362.5,169900.0,7362.5,0.01833343265513321,7295.149999799998,7300.669970600003,7254.259960866668,7135.732446299999,7300.464865282443,7265.823902688355,7212.652356475069,7158.64521873406,16716.849609,16756.640625,16682.070312,16743.630859,57560000.0,16743.630859,0.0015828598455038811,16693.6441406,16603.6799804,16599.986783800003,16579.21108389999,16689.374632846866,16641.245113510544,16611.27099877128,16587.471608483127,6844.5,6874.399901999999,6844.5,6864.100098000001,573724300.0,6864.100098000001,0.0028636274380891003,6855.2,6838.000000099999,6845.339974066666,6837.5699707999975,6852.837114725673,6844.226467499693,6833.475264768507,6820.512571020113,5484.100098,5522.600098,5482.0,5518.5,553317500.0,5518.5,0.004733727810650956,5513.8800779999965,5489.989990200001,5486.226660133333,5479.82995605,5508.453037052202,5498.344453290984,5490.914263422203,5484.77663431296,,,,,,,,,,,,,,,,14777.509766,14963.910156,14777.509766,14935.919922,130600.0,14935.919922,0.020744406680737848,14711.497851600001,14507.73886719999,14420.655273533328,14365.683935599998,14712.265473688312,14580.214951246231,14508.600737880673,14471.77581728913,4247.959961,4247.959961,4207.609863000001,4237.200195,1631310000.0,4237.200195,-0.0012774940603997864,4237.984081800003,4188.431054700003,4161.256689466663,4141.435522499998,4226.759575900163,4198.079807622353,4178.385763161815,4166.560006356452,,,,,,,,,,,,,,,
2014-06-03,7375.350098000001,7424.950195,7342.149901999999,7415.850098000001,234700.0,7415.850098000001,0.007246193276740254,7314.720019399999,7314.704980400003,7274.7333007333345,7170.7599609499985,7338.926609521629,7293.101392780213,7238.052105043804,7183.141824349552,16736.699219,16736.699219,16690.009766,16722.339844,67830000.0,16722.339844,-0.0012715888912803175,16703.012109400002,16624.7280273,16601.77805986667,16588.800537049992,16700.363036564577,16655.989609973592,16625.15461573189,16600.31655296002,6864.100098000001,6865.399901999999,6818.0,6836.299805,505128700.0,6836.299805,-0.004050100173816129,6853.479980600001,6837.1699708,6844.306640733334,6838.264965949997,6847.324678150449,6842.785256135279,6833.828332549046,6822.016154246768,5518.5,5526.0,5478.5,5479.700195,670402100.0,5479.700195,-0.007030860741143341,5507.480077999997,5495.9200195,5484.9933267999995,5479.7449707,5498.868756368134,5494.954588144774,5489.512503727813,5484.293150704938,23327.509766,23327.509766,23134.339844,23291.039062,1871426600.0,23291.039062,0.009071650746501403,23081.432031199998,22996.115820400002,22869.638541666674,22636.444335949993,23106.678459459097,22979.264539111307,22874.615890739926,22795.72192534645,15089.040038999998,15091.490234,15026.009766,15034.25,145900.0,15034.25,0.006583463122024735,14791.0439454,14603.638867199992,14461.242578199995,14394.5209473,14819.593649125542,14662.766778363673,14574.306956802282,14525.346403267922,4222.040039,4240.350098,4215.799805,4234.080078,1718640000.0,4234.080078,-0.0007363628944608847,4237.386132600002,4199.258056600002,4167.271370466663,4146.2365234499985,4229.199743266775,4204.625311332005,4185.347558186376,4172.990664902649,2038.31,2038.31,2038.31,2038.31,0.0,2038.31,-0.00044134738452639155,2040.58,2033.3310000000008,2032.5733333333342,2030.3000000000018,2038.7787448046681,2036.1768756253873,2035.5749638180446,2036.4501394202482
2014-06-04,7417.549805,7433.299805,7391.350098000001,7402.25,204600.0,7402.25,-0.001833922992007131,7329.240038999999,7329.639990200002,7294.299967400001,7208.2449707,7360.034406347753,7312.9465941138515,7258.576863746032,7204.009965502278,16720.0,16742.910156,16673.650391,16737.529297,65570000.0,16737.529297,0.0009083329929724382,16723.882031200003,16661.05,16603.250716133338,16605.626025349993,16712.75179004305,16670.81500762333,16639.201460900367,16613.38475608444,6836.299805,6840.600098000001,6800.100098000001,6818.600098000001,575435900.0,6818.600098000001,-0.002589077059940159,6846.959961200002,6838.8299805999995,6840.673307399999,6839.264965949997,6837.749818100299,6838.3879546540575,6831.924802043494,6821.690808286904,5479.700195,5483.200195,5442.299805,5444.799805,553509500.0,5444.799805,-0.006369032749610204,5490.999999999996,5497.9399902000005,5481.546647133333,5480.1949707,5480.845772578756,5485.835536658633,5483.923412403979,5480.531786792672,23284.169922,23284.169922,23110.849609,23151.710938,1103619800.0,23151.710938,-0.0059820484448595,23122.9140626,23027.818945400002,22922.927213600007,22695.213378949993,23121.689285639397,23010.61842985144,22909.252808491598,22829.626771401694,15067.410156,15071.780272999998,14985.209961000002,15067.959961000002,132000.0,15067.959961000002,0.002242211018175233,14870.4458986,14706.217871099992,14505.389257866662,14446.246435600002,14902.382419750362,14736.438266167796,14636.013632581817,14577.025295593949,4222.209961,4256.189941,4216.22998,4251.640136999999,1610090000.0,4251.640136999999,0.004147313861927238,4242.698144400003,4214.733056600003,4175.369384799997,4154.7805297999985,4236.679874511184,4213.173461458401,4193.6341364432,4180.481275809002,2024.83,2024.83,2024.83,2024.83,0.0,2024.83,-0.006613321820527762,2038.634,2035.0020000000009,2030.8466666666677,2030.1395000000018,2034.1291632031123,2034.1138073266088,2034.2318414747147,2035.3434143933086
2014-06-05,7399.75,7484.700195,7360.5,7474.100098000001,250700.0,7474.100098000001,0.009706521395521639,7376.930078200001,7349.410009800001,7317.6966471333335,7248.957470699999,7398.056303565169,7342.247231209369,7285.517293102842,7229.733611333023,16739.140625,16845.810547,16709.949219,16836.109375,70460000.0,16836.109375,0.005889762834809131,16751.355859400002,16691.3548828,16618.059960933337,16621.504540999995,16753.8709850287,16700.868528978757,16663.81496551023,16634.59709853191,6818.600098000001,6847.0,6795.299805,6813.5,627405700.0,6813.5,-0.0007479684871820602,6835.400000200001,6838.0799805999995,6836.339974066666,6840.119970849996,6829.6665454001995,6833.8628719879325,6829.621700531498,6820.910715536486,5444.799805,5455.299805,5416.799805,5436.899902,583526000.0,5436.899902,-0.0014509078906345119,5474.479980399997,5493.6399902,5476.619986933333,5478.19997555,5466.197149052504,5476.938148534673,5478.045469938371,5476.37627634054,23142.660156,23178.080078,23052.429688,23109.660156,1139879400.0,23109.660156,-0.0018163142288969425,23128.8402344,23055.1330079,22958.053255266674,22763.383398449994,23117.679575759597,23028.62601643946,22934.303750246552,22856.29742219362,15112.589844,15141.139647999998,15016.80957,15079.370116999999,127900.0,15079.370116999999,0.000757246238344722,14949.9759766,14780.375878899993,14557.466601599994,14492.025927800001,14961.378318833575,14798.7895118097,14691.433232626807,14624.86884110836,4259.120117,4299.5,4241.680176,4296.22998,1926750000.0,4296.22998,0.01048768041583692,4252.354101400002,4231.2020507000025,4188.409391266663,4166.208532699999,4256.529909674123,4228.274646654927,4206.4586248843325,4191.50520824676,2040.88,2040.88,2040.88,2040.88,0.0,2040.88,0.007926591368164315,2036.764,2036.5950000000007,2030.378000000001,2031.6795000000016,2036.379442135408,2035.3440241779037,2035.0628623006355,2035.8707276948703
2014-06-06,7521.5,7592.700195,7497.649901999999,7583.399901999999,248400.0,7583.399901999999,0.01462380789216966,7447.620019600001,7371.039990200002,7343.056640600001,7285.18747555,7459.837503043446,7386.0931713841055,7322.752649540005,7263.417034635446,16839.640625,16924.279297,16839.640625,16924.279297,80530000.0,16924.279297,0.005236953504883068,16792.777734400002,16729.4748047,16649.89121093334,16640.169970699993,16810.673755685802,16741.488668634705,16696.37302470994,16662.186437097105,6813.5,6862.899901999999,6813.5,6858.200195,774866500.0,6858.200195,0.006560533499669896,6838.140039200001,6841.8399903,6837.493326933332,6841.064990349997,6839.177761933467,6838.28783980971,6833.194014045464,6824.462159492761,5436.899902,5472.799805,5436.899902,5464.0,538557500.0,5464.0,0.004984476169964225,5468.779980399997,5490.7600097,5475.619986933333,5478.3599853,5465.464766035002,5474.5857578910945,5476.289785238184,5475.197559526248,23231.320312,23231.320312,22950.669922,22951.0,1793942400.0,22951.0,-0.0068655339338171695,23117.0121094,23054.857031300002,22972.72929693334,22819.077441399997,23062.119717173064,23014.512195258674,22936.390783165443,22865.316961517165,15138.75,15144.339844,15042.589844,15077.240234,134800.0,15077.240234,-0.00014124482544508599,15038.9480468,14841.882910099992,14622.84329426666,14535.908447300002,14999.998957222384,14849.41691586825,14739.659137869054,14667.952793597215,4312.759765999999,4322.509765999999,4305.740234000001,4321.399902,1616650000.0,4321.399902,0.005858606759221896,4268.110058400003,4247.908056500002,4205.216715466664,4179.7035277999985,4278.153240449415,4245.2065112696755,4220.826292362707,4203.876381562662,2029.96,2029.96,2029.96,2029.96,0.0,2029.96,-0.005350633060248522,2034.6379999999997,2037.4620000000007,2030.7106666666675,2032.4140000000018,2034.2396280902722,2034.3651106899786,2034.4250038345497,2035.3077824762097
2014-06-09,7621.649901999999,7673.700195,7580.25,7654.600098000001,231900.0,7654.600098000001,0.009388954416240658,7506.040039200001,7400.595019500001,7369.126660133334,7317.20498045,7524.7583680289645,7434.912612615224,7364.233610157368,7300.67348458583,16926.080078,16970.169922,16912.919922,16943.099609,67130000.0,16943.099609,0.001112030336401837,16832.6714844,16763.1578125,16680.010481733338,16658.157958949996,16854.815706790538,16778.145203258187,16727.21386246946,16688.940561878295,6858.200195,6879.0,6857.700195,6875.0,388132800.0,6875.0,0.0024495938471216228,6840.320019600001,6847.760009799999,6838.773339933333,6844.0849854499975,6851.118507955645,6844.962778027856,6838.419764472685,6829.2753668142395,,,,,,,,,,,,,,,,23086.939453,23159.599609,23053.380859,23117.470703,1175572600.0,23117.470703,0.007253309354712245,23124.176171799998,23070.0181641,22999.70000006667,22881.801464849996,23080.57004578204,23033.231923949737,22959.025789274758,22889.332196656836,15204.30957,15206.570312,15116.030272999998,15124.0,107300.0,15124.0,0.0031013478112893456,15076.564062399999,14894.030956999992,14697.347265599994,14584.632470750003,15041.332638148257,14899.341113002438,14787.701771847203,14711.38673895421,4324.350098,4346.740234000001,4320.279785,4336.240234000001,1783060000.0,4336.240234000001,0.0034341491962204262,4287.918066200003,4262.951074000002,4221.593391866664,4192.922033649998,4297.515571632944,4261.758097225886,4235.253041954626,4216.482693330243,2030.5,2030.5,2030.5,2030.5,0.0,2030.5,0.0002660150938935679,2032.896,2037.0550000000007,2030.9773333333344,2033.3820000000019,2032.9930853935148,2033.6623632911935,2033.9343778985763,2034.8498846163154
2014-06-10,7679.049805,7683.200195,7579.299805,7656.399901999999,188700.0,7656.399901999999,0.00023512711009798792,7554.15,7434.4350097000015,7394.519986933334,7344.58747555,7568.638879352642,7475.183028886052,7400.754419409744,7334.552948026115,16940.400391,16946.339844,16897.439453,16945.919922,64560000.0,16945.919922,0.00016645791296077128,16877.387500000004,16790.1998047,16708.94785153334,16670.680419899996,16885.183778527025,16808.649697582783,16754.552131330533,16713.41519168424,6875.0,6875.200195,6835.799805,6873.600098000001,535388800.0,6873.600098000001,-0.00020362210909075085,6847.7800782,6850.630029399998,6840.706673266666,6845.175000099998,6858.612371303764,6850.169563478441,6842.817307770926,6833.496832992204,5464.0,5496.299805,5463.200195,5469.700195,476969000.0,5469.700195,0.001043227489019083,5459.020019399996,5486.4500487,5479.666666599999,5479.42499995,5466.876575690002,5473.6974737287965,5475.466086065181,5474.673991423312,23206.199219,23360.25,23061.25,23315.740234,1732688200.0,23315.740234,0.008576610025692544,23129.1164062,23105.2742187,23040.449349000006,22934.508007799996,23158.96010852136,23084.597071255903,23003.615122668474,22929.94339336476,15130.740234,15184.769531,14966.799805,14994.799805,121300.0,14994.799805,-0.008542726461253647,15068.674023399999,14929.85898439999,14758.650585933327,14613.100439500002,15025.821693765503,14916.697238825675,14813.589038349754,14738.378953246784,4329.200195,4338.870117,4319.930176,4338.0,1787120000.0,4338.0,0.00040582760756691094,4308.702050600003,4273.0440916000025,4235.73938793333,4202.629040499998,4311.010381088629,4275.620261370225,4248.096417075239,4228.055961682802,2052.53,2052.53,2052.53,2052.53,0.0,2052.53,0.010849544447180559,2035.7400000000002,2038.1600000000005,2034.134000000001,2033.3650000000016,2039.5053902623433,2037.0928426952191,2036.2588325543243,2036.5337510921993
2014-06-11,7672.399901999999,7700.049805,7589.049805,7626.850098000001,186200.0,7626.850098000001,-0.0038594906716248323,7599.070019600001,7464.155029300001,7419.45,7370.49248045,7588.042618901763,7502.758859644716,7429.016394653095,7362.391334626729,16943.160156,16943.160156,16821.849609,16843.880859,61860000.0,16843.880859,-0.006021453156256684,16898.6578124,16811.269921799998,16740.25260413334,16677.1024902,16871.416138684683,16815.05536329636,16765.718226370485,16725.840679379828,6873.600098000001,6873.600098000001,6825.200195,6838.899901999999,676538600.0,6838.899901999999,-0.005048329187800515,6851.840039,6849.4000000999995,6843.166666733333,6843.464990299998,6852.041548202509,6848.1205341183695,6842.327631892954,6834.011417964016,5469.700195,5469.700195,5444.799805,5454.0,496644400.0,5454.0,-0.0028703940691945373,5453.8799803999955,5480.6800292,5481.906673133332,5477.2149902,5462.584383793335,5470.116114868087,5472.782824186181,5472.705007274324,23281.140625,23281.140625,23168.140625,23257.289062,1312200700.0,23257.289062,-0.0025069404365195558,23150.232031,23136.5730468,23068.623307266673,22979.753417949996,23191.736426347576,23115.99561503971,23035.3243823853,22961.119801606572,15000.129883000001,15075.719727000002,14998.629883000001,15069.480469,99500.0,15069.480469,0.004980437549762851,15068.978125,14969.712011799991,14827.137955733326,14646.286474650004,15040.374618843669,14944.476007955476,14845.57548054243,14769.912952796043,4322.919922,4338.209961,4315.490234000001,4331.930176,1778460000.0,4331.930176,-0.001399221761180347,4324.760058400004,4283.729101400002,4251.408723866663,4212.717053199998,4317.983646059086,4285.858427668719,4258.575640771048,4237.948892125289,2054.95,2054.95,2054.95,2054.95,0.0,2054.95,0.001179032705977301,2041.7640000000004,2040.1990000000005,2037.256000000001,2033.5760000000014,2044.653593508229,2040.3395985706932,2038.5952301499808,2038.2877228766777
2014-06-12,7641.299805,7658.0,7593.799805,7649.899901999999,148200.0,7649.899901999999,0.0030221918228132694,7634.2299803999995,7505.580029300001,7444.35,7396.82998045,7608.661713267841,7529.511776445058,7456.626846252546,7389.773603799303,16840.480469,16841.570312,16703.730469,16734.189453,72560000.0,16734.189453,-0.006512240671744718,16878.273828,16814.814843699998,16753.661197866673,16683.1134277,16825.67391012312,16800.352470512655,16761.777128438745,16726.63581144862,6838.899901999999,6853.200195,6827.0,6843.100098000001,527380800.0,6843.100098000001,0.0006141625203159862,6857.7600586,6846.580029399998,6844.6400066,6841.694995199998,6849.061064801674,6847.207727551264,6842.424190183357,6834.877017148335,5454.0,5454.0,5423.0,5428.799805,535681400.0,5428.799805,-0.004620497799780021,5450.679980399996,5470.8399902,5482.1866536,5473.82998045,5451.3228575288895,5462.604058526841,5467.284944778403,5468.523496829039,23127.820312,23237.759766,23065.5,23175.019531,1262629700.0,23175.019531,-0.003537365459090336,23163.303905999997,23146.0720702,23091.18997393334,23009.365917949995,23186.164127898384,23126.727236126793,23052.78628429836,22981.491577027744,14942.150391,14992.959961000002,14862.080078,14973.530272999998,132400.0,14973.530272999998,-0.006367186725340979,15047.8101562,14998.893066399993,14869.520637999995,14680.052490250004,15018.093170229113,14949.758601601055,14861.56983544565,14789.305368891844,4323.109863000001,4328.350098,4284.529785,4297.629883,1908190000.0,4297.629883,-0.007918016128245275,4325.040039000003,4288.697070200003,4262.48138013333,4222.567053199999,4311.199058372724,4287.998692274777,4263.457422610945,4243.63287301886,2051.71,2051.71,2051.71,2051.71,0.0,2051.71,-0.0015766806978271264,2043.9300000000003,2040.3470000000004,2039.0400000000009,2033.766000000001,2047.0057290054858,2042.4069442860903,2040.2345774034256,2039.566063547552
